x,y,club,aim_offset,mean_birdie_prob,var_birdie_prob,n_total,seed,N
4.444444444444443,266.7013176421222,3Q 60 deg,2.0,0.4813063144683838,0.12761430442333221,20,42,20
15.555555555555557,266.7013176421222,60 deg,2.0,0.32167890667915344,0.09415832906961441,20,42,20
26.666666666666657,266.7013176421222,60 deg,0.0,0.2901047468185425,0.11325021833181381,20,42,20
37.77777777777777,266.7013176421222,60 deg,6.0,0.3417763113975525,0.1193428486585617,20,42,20
48.888888888888886,266.7013176421222,H 50 deg,0.0,0.3284866213798523,0.12954553961753845,20,42,20
60.0,266.7013176421222,54 deg,10.0,0.22725887596607208,0.09646714478731155,20,42,20
-40.0,275.3693703478071,60 deg,0.0,0.3200027048587799,0.129253089427948,20,42,20
-28.88888888888889,275.3693703478071,60 deg,2.0,0.30148041248321533,0.1134166270494461,20,42,20
-17.77777777777778,275.3693703478071,3Q 60 deg,2.0,0.379128634929657,0.11815045028924942,20,42,20
-6.666666666666671,275.3693703478071,H 54 deg,0.0,0.41752514243125916,0.08357959985733032,20,42,20
4.444444444444443,275.3693703478071,H 54 deg,2.0,0.4207596182823181,0.12498313188552856,20,42,20
15.555555555555557,275.3693703478071,3Q 60 deg,-6.0,0.3354155123233795,0.12940162420272827,20,42,20
26.666666666666657,275.3693703478071,3Q 60 deg,4.0,0.41212034225463867,0.15017716586589813,20,42,20
37.77777777777777,275.3693703478071,60 deg,0.0,0.3828117549419403,0.13563679158687592,20,42,20
48.888888888888886,275.3693703478071,60 deg,-4.0,0.3217898905277252,0.08693656325340271,20,42,20
60.0,275.3693703478071,H 50 deg,2.0,0.40519991517066956,0.13401298224925995,20,42,20
-40.0,284.037423053492,60 deg,-2.0,0.38104912638664246,0.12421277910470963,20,42,20
-28.88888888888889,284.037423053492,3Q 60 deg,0.0,0.3892761468887329,0.1361437290906906,20,42,20
-17.77777777777778,284.037423053492,H 54 deg,0.0,0.4464133381843567,0.09203729778528214,20,42,20
-6.666666666666671,284.037423053492,H 54 deg,0.0,0.36275407671928406,0.10536181926727295,20,42,20
4.444444444444443,284.037423053492,H 54 deg,-2.0,0.36521026492118835,0.09793396294116974,20,42,20
15.555555555555557,284.037423053492,H 54 deg,0.0,0.3510560989379883,0.11398430913686752,20,42,20
26.666666666666657,284.037423053492,H 54 deg,2.0,0.3692561089992523,0.12562431395053864,20,42,20
37.77777777777777,284.037423053492,3Q 60 deg,2.0,0.470080703496933,0.11023856699466705,20,42,20
48.888888888888886,284.037423053492,60 deg,0.0,0.3899586796760559,0.10108206421136856,20,42,20
60.0,284.037423053492,60 deg,4.0,0.3796747922897339,0.13097652792930603,20,42,20
