x,y,N,club_1,aim_1,esho_1,se_1,freq_1,club_2,aim_2,esho_2,freq_2,delta_esho,functionally_equivalent
15.555555555555555,188.6888432909582,300,7 Iron,-6,3.209095574714042,0.029155605506582638,37,7 Iron,-4,3.213278342937601,29,0.004182768223558675,True
15.555555555555555,197.3568959966431,10,7 Iron,0,3.9826823893715355,0.13190952283579113,17,7 Iron,2,3.99129604441779,14,0.008613655046254554,True
15.555555555555555,197.3568959966431,20,7 Iron,4,4.064127119382222,0.1036086353167637,15,7 Iron,-2,4.054576683044433,15,0.009550436337788959,True
15.555555555555555,197.3568959966431,30,7 Iron,0,4.061189946674165,0.07369271968854316,21,7 Iron,4,4.092315276463826,18,0.03112532978966076,True
15.555555555555555,197.3568959966431,50,7 Iron,0,4.098744364885183,0.05865539223135346,26,7 Iron,2,4.098428363800049,25,0.0003160010851344097,True
15.555555555555555,197.3568959966431,100,7 Iron,0,4.126512280825911,0.04159898235810881,29,7 Iron,-2,4.122710704803467,20,0.003801576022444131,True
15.555555555555555,197.3568959966431,150,7 Iron,0,4.141803396159205,0.03373908623419411,29,7 Iron,2,4.136460646339085,23,0.005342749820120396,True
15.555555555555555,197.3568959966431,200,7 Iron,0,4.146388438012865,0.029050134779369775,36,7 Iron,2,4.140954389572143,25,0.005434048440721817,True
15.555555555555555,197.3568959966431,250,7 Iron,0,4.148113751411438,0.026020153976461805,30,7 Iron,-2,4.1494489097595215,25,0.0013351583480831763,True
15.555555555555555,197.3568959966431,300,7 Iron,0,4.150867477540047,0.0241795697289615,31,7 Iron,-2,4.154061071077982,30,0.0031935935379348024,True
15.555555555555555,206.024948702328,10,7 Iron,4,3.960422494832207,0.13812595942425243,17,7 Iron,0,3.9357713143030804,15,0.024651180529126737,True
15.555555555555555,206.024948702328,20,7 Iron,4,4.0558393657207485,0.10125521096018499,20,7 Iron,2,4.043732235306187,19,0.01210713041456124,True
15.555555555555555,206.024948702328,30,7 Iron,4,4.085849504470826,0.0857747764900992,25,7 Iron,2,4.091888129711151,24,0.006038625240325501,True
15.555555555555555,206.024948702328,50,7 Iron,2,4.105246855662419,0.063081204063497,26,7 Iron,4,4.097052562236786,20,0.008194293425633603,True
15.555555555555555,206.024948702328,100,7 Iron,2,4.124414136012395,0.04424091068843473,24,7 Iron,-2,4.134001276709816,22,0.009587140697421503,True
15.555555555555555,206.024948702328,150,7 Iron,-2,4.141392477353414,0.03232377916685749,30,7 Iron,0,4.139721721410751,24,0.0016707559426629714,True
15.555555555555555,206.024948702328,200,7 Iron,0,4.14717966668746,0.029477638799256297,34,7 Iron,-2,4.145916161713777,27,0.001263504973683105,True
15.555555555555555,206.024948702328,250,7 Iron,0,4.147263444960117,0.026241681960864516,32,7 Iron,-2,4.150849434637254,31,0.0035859896771368582,True
15.555555555555555,206.024948702328,300,7 Iron,0,4.1540984103554175,0.02390514020177658,38,7 Iron,-2,4.1528242966708016,34,0.0012741136846159407,True
15.555555555555555,214.6930014080129,10,9 Iron,-4,2.929395621021589,0.13274404915745416,24,9 Iron,-2,2.932286813855171,16,0.002891192833582412,True
15.555555555555555,214.6930014080129,20,9 Iron,-2,2.9997286200523376,0.09287586517154464,22,9 Iron,-4,3.0317221248851105,17,0.03199350483277286,True
15.555555555555555,214.6930014080129,30,9 Iron,-2,3.023899053533872,0.07669649342834109,24,9 Iron,-4,3.0321466624736786,20,0.008247608939806472,True
15.555555555555555,214.6930014080129,50,9 Iron,-4,3.0601746797561646,0.058246061288778815,30,9 Iron,-2,3.0537480207589955,26,0.006426658997169099,True
15.555555555555555,214.6930014080129,100,9 Iron,-2,3.07806122643607,0.0435000738615433,35,9 Iron,-4,3.0746936519940693,30,0.0033675744420005316,True
15.555555555555555,214.6930014080129,150,9 Iron,-2,3.087318027341688,0.036255473626961715,37,9 Iron,-4,3.088905019144858,31,0.0015869918031703456,True
15.555555555555555,214.6930014080129,200,9 Iron,-2,3.0927148955208916,0.03140007861247301,35,9 Iron,-4,3.0964221087369053,33,0.0037072132160136384,True
15.555555555555555,214.6930014080129,250,9 Iron,-2,3.0952055209722276,0.028198032272934537,39,9 Iron,-4,3.0962170398596562,33,0.0010115188874286751,True
15.555555555555555,214.6930014080129,300,9 Iron,-2,3.095666374479021,0.025928244455888396,42,9 Iron,-4,3.094226244957216,31,0.0014401295218049448,True
15.555555555555555,223.36105411369775,10,PW,-8,2.886482000350952,0.13796031938321526,11,PW,-2,2.9118436574935913,8,0.02536165714263916,True
15.555555555555555,223.36105411369775,20,50 deg,-4,2.9813490231831867,0.11460681183455336,15,PW,-2,2.9817709582192555,14,0.000421935036068799,True
15.555555555555555,223.36105411369775,30,PW,-4,3.0380583036513555,0.07945234357116145,21,50 deg,-4,3.012425204118093,12,0.025633099533262538,True
15.555555555555555,223.36105411369775,50,PW,-4,3.0520537600797764,0.06376238845561526,17,PW,-8,3.0632839636369185,11,0.011230203557142104,True
15.555555555555555,223.36105411369775,100,PW,-4,3.0788769613612783,0.04815013648170629,22,PW,-6,3.0838050961494448,20,0.0049281347881664495,True
15.555555555555555,223.36105411369775,150,PW,-4,3.098951675273754,0.03880332885040348,27,PW,-6,3.0962200990090003,26,0.0027315762647535102,True
15.555555555555555,223.36105411369775,200,PW,-4,3.0985015161109692,0.03447248557224768,33,PW,-6,3.1079289605540614,31,0.009427444443092181,True
15.555555555555555,223.36105411369775,250,PW,-4,3.1041999354081997,0.03083668895351532,34,PW,-6,3.1137585192918777,32,0.009558583883678029,True
15.555555555555555,223.36105411369775,300,PW,-4,3.111375367641449,0.028045644556043147,40,PW,-6,3.1172504608447733,26,0.005875093203324244,True
15.555555555555555,232.02910681938263,10,50 deg,0,2.9114250070170353,0.13520929150490238,19,50 deg,-2,2.9202381933436676,17,0.008813186326632305,True
15.555555555555555,232.02910681938263,20,50 deg,0,2.994284644126892,0.09210440899741486,25,50 deg,-2,2.995322996377945,20,0.0010383522510526433,True
15.555555555555555,232.02910681938263,30,50 deg,0,3.0277119324757504,0.07374404753685988,26,50 deg,-2,3.0060312237058366,21,0.021680708769913792,True
15.555555555555555,232.02910681938263,50,50 deg,0,3.035644624914442,0.060236010286285946,28,50 deg,2,3.0578971136183966,21,0.022252488703954576,True
15.555555555555555,232.02910681938263,100,50 deg,0,3.0654891383263374,0.041000243905232596,31,50 deg,-2,3.0729571360128896,27,0.0074679976865521525,True
15.555555555555555,232.02910681938263,150,50 deg,0,3.071495716912406,0.0332496808204396,35,50 deg,-2,3.081982582807541,32,0.010486865895134923,True
15.555555555555555,232.02910681938263,200,50 deg,-2,3.084307453211616,0.026365293900221423,34,50 deg,0,3.075097250215935,33,0.009210202995681094,True
15.555555555555555,232.02910681938263,250,50 deg,-2,3.0875025736658195,0.023526993731679994,38,50 deg,0,3.078614217263681,27,0.008888356402138697,True
15.555555555555555,232.02910681938263,300,50 deg,-2,3.0902650678479993,0.021473892085097902,37,50 deg,0,3.0800156264469543,29,0.010249441401045,True
15.555555555555555,240.69715952506752,10,54 deg,0,2.794313460588455,0.13805856237769212,24,54 deg,-2,2.8014042221981548,23,0.00709076160969957,True
15.555555555555555,240.69715952506752,20,54 deg,0,2.864213351160288,0.10317945099441966,32,54 deg,-2,2.848668176552345,29,0.015545174607942691,True
15.555555555555555,240.69715952506752,30,54 deg,-2,2.8657965461413064,0.07917576139477647,30,54 deg,0,2.879679509003957,30,0.013882962862650672,True
15.555555555555555,240.69715952506752,50,54 deg,0,2.899952099603765,0.066459178357031,34,54 deg,-2,2.8894751301178565,26,0.010476969485908594,True
15.555555555555555,240.69715952506752,100,54 deg,0,2.9233059270961865,0.046579074673931214,37,54 deg,-2,2.9226460695266723,25,0.000659857569514255,True
15.555555555555555,240.69715952506752,150,54 deg,0,2.9280252825646174,0.03818724368627795,42,54 deg,-2,2.9319913591657367,35,0.0039660766011193616,True
15.555555555555555,240.69715952506752,200,54 deg,0,2.9391233484919477,0.03344296949877034,41,54 deg,-2,2.938720590359456,37,0.00040275813249168735,True
15.555555555555555,240.69715952506752,250,54 deg,-2,2.944088625353436,0.0274608580940131,43,54 deg,0,2.9412569296665683,39,0.002831695686867697,True
15.555555555555555,240.69715952506752,300,54 deg,0,2.943826810880141,0.02738122760020211,44,54 deg,-2,2.9437646050202217,38,6.220585991911776e-05,True
15.555555555555555,249.3652122307524,10,H 50 deg,-4,2.7319739844117845,0.12693278547988118,28,H 50 deg,-2,2.6563307400102967,27,0.07564324440148784,True
15.555555555555555,249.3652122307524,20,H 50 deg,-4,2.759385536698734,0.09311923864436296,34,H 50 deg,-2,2.7310843828952676,33,0.028301153803466317,True
15.555555555555555,249.3652122307524,30,H 50 deg,-2,2.7528353381801294,0.08250438295530621,37,H 50 deg,-4,2.7944120529926186,33,0.04157671481248926,True
15.555555555555555,249.3652122307524,50,H 50 deg,-2,2.7871318091737463,0.06430965553268561,47,H 50 deg,-4,2.816351807635763,23,0.02921999846201695,True
15.555555555555555,249.3652122307524,100,H 50 deg,-2,2.8144317964712777,0.0465957211625008,48,H 50 deg,-4,2.829226078409137,33,0.014794281937859477,True
15.555555555555555,249.3652122307524,150,H 50 deg,-2,2.8272316511287245,0.038027619897217146,43,H 50 deg,-4,2.8321317632993064,36,0.0049001121705818385,True
15.555555555555555,249.3652122307524,200,H 50 deg,-2,2.8307627540953617,0.03285286513919681,47,H 50 deg,-4,2.8285499160939995,33,0.002212838001362183,True
15.555555555555555,249.3652122307524,250,H 50 deg,-2,2.833980864408065,0.029477568146791023,49,H 50 deg,-4,2.8337043429675854,38,0.0002765214404796268,True
15.555555555555555,249.3652122307524,300,H 50 deg,-2,2.8379146047666963,0.026941477304110107,51,H 50 deg,-4,2.838234969973564,40,0.0003203652068677343,True
15.555555555555555,258.0332649364373,10,H 50 deg,-2,2.7370311695596445,0.12605601249193044,23,H 50 deg,-4,2.788678541779518,16,0.05164737221987359,True
15.555555555555555,258.0332649364373,20,H 50 deg,-2,2.7785704793601202,0.09514438048936447,29,H 50 deg,-4,2.828177535015604,23,0.049607055655483734,True
15.555555555555555,258.0332649364373,30,H 50 deg,-2,2.832117156849967,0.08125724590357053,36,H 50 deg,-4,2.840629850115095,21,0.008512693265128046,True
15.555555555555555,258.0332649364373,50,H 50 deg,-2,2.855151999287489,0.06347396862463067,41,H 50 deg,-4,2.865590805592744,23,0.010438806305255177,True
15.555555555555555,258.0332649364373,100,H 50 deg,-2,2.884097718674204,0.04461076396910926,46,H 50 deg,-4,2.890192918777466,25,0.006095200103262144,True
15.555555555555555,258.0332649364373,150,H 50 deg,-2,2.89443492455916,0.03655407612170431,55,H 50 deg,-4,2.897256084850856,21,0.002821160291696323,True
15.555555555555555,258.0332649364373,200,H 50 deg,-2,2.899960168925199,0.03173737458754692,55,H 50 deg,-4,2.901852912373013,27,0.0018927434478142047,True
15.555555555555555,258.0332649364373,250,H 50 deg,-2,2.8999539885604593,0.028500111326509196,57,H 50 deg,-4,2.905379601319631,30,0.0054256127591716385,True
15.555555555555555,258.0332649364373,300,H 50 deg,-2,2.8989474104161848,0.025938608248281814,57,H 50 deg,-4,2.9043038359710147,28,0.005356425554829958,True
15.555555555555555,266.7013176421222,10,60 deg,2,2.7428784840034717,0.1350598724477889,33,60 deg,0,2.7764937949903086,33,0.0336153109868369,True
15.555555555555555,266.7013176421222,20,60 deg,0,2.8062307184392754,0.08555542090435038,33,60 deg,2,2.7959933797518413,30,0.01023733868743415,True
15.555555555555555,266.7013176421222,30,60 deg,0,2.812551435828209,0.07024724665399973,40,60 deg,2,2.8251538719449725,35,0.012602436116763371,True
15.555555555555555,266.7013176421222,50,60 deg,0,2.8382247193999914,0.055646582535125645,46,60 deg,2,2.827884985554603,31,0.010339733845388555,True
15.555555555555555,266.7013176421222,100,60 deg,0,2.8586736711171956,0.03986906661299919,52,60 deg,2,2.8485513515770435,32,0.01012231954015208,True
15.555555555555555,266.7013176421222,150,60 deg,0,2.8589171084490688,0.03264356646714121,55,60 deg,2,2.8609072466691337,36,0.0019901382200648854,True
15.555555555555555,266.7013176421222,200,60 deg,0,2.860297261499891,0.028438783125871565,51,60 deg,2,2.858727662903922,35,0.0015695985959691683,True
15.555555555555555,266.7013176421222,250,60 deg,0,2.8653999436985362,0.025525782396038397,55,60 deg,2,2.865390469388264,41,9.474310272317155e-06,True
15.555555555555555,266.7013176421222,300,60 deg,0,2.868556721168652,0.023330634800327234,57,60 deg,2,2.866580235330682,38,0.0019764858379698325,True
15.555555555555555,275.3693703478071,10,3Q 60 deg,-2,2.6807431876659393,0.12924441331397063,40,3Q 60 deg,0,2.654937320285373,18,0.025805867380566117,True
15.555555555555555,275.3693703478071,20,3Q 60 deg,-2,2.732235328147286,0.09644373259852593,38,3Q 60 deg,-4,2.7518710494041443,26,0.019635721256858307,True
15.555555555555555,275.3693703478071,30,3Q 60 deg,-2,2.75360264429232,0.08119149617191233,41,3Q 60 deg,0,2.757305630931148,27,0.0037029866388280652,True
15.555555555555555,275.3693703478071,50,3Q 60 deg,-2,2.7716921284085227,0.06279647191340147,42,3Q 60 deg,0,2.772288680076599,29,0.0005965516680763727,True
15.555555555555555,275.3693703478071,100,3Q 60 deg,-2,2.7902327170738808,0.04504474663831798,65,3Q 60 deg,-4,2.8038082860765003,21,0.01357556900261958,True
15.555555555555555,275.3693703478071,150,3Q 60 deg,-2,2.793656481636895,0.03688908811239063,63,3Q 60 deg,0,2.799382768179241,19,0.005726286542345971,True
15.555555555555555,275.3693703478071,200,3Q 60 deg,-2,2.795033616286058,0.03194744227100209,65,3Q 60 deg,-4,2.815778280559339,19,0.020744664273281366,True
15.555555555555555,275.3693703478071,250,3Q 60 deg,-2,2.8007352805473436,0.028633725154139537,71,3Q 60 deg,-4,2.8159222813213574,17,0.015187000774013804,True
15.555555555555555,275.3693703478071,300,3Q 60 deg,-2,2.805015237892375,0.02618782084064665,68,3Q 60 deg,-4,2.8129158090142643,17,0.007900571121889133,True
15.555555555555555,284.037423053492,10,H 54 deg,0,2.597108701864878,0.11462012628965852,48,H 54 deg,2,2.5999842776971707,34,0.0028755758322924763,True
15.555555555555555,284.037423053492,20,H 54 deg,0,2.62464283437145,0.08640585315203686,49,H 54 deg,2,2.6312695128577097,35,0.006626678486259863,True
15.555555555555555,284.037423053492,30,H 54 deg,0,2.6462524767432893,0.07227032894979706,56,H 54 deg,2,2.6420533768832684,32,0.004199099860020983,True
15.555555555555555,284.037423053492,50,H 54 deg,0,2.6656317319442975,0.057092816680995,67,H 54 deg,2,2.6493958776647393,22,0.016235854279558204,True
15.555555555555555,284.037423053492,100,H 54 deg,0,2.6790964415198877,0.04099618232221813,76,H 54 deg,2,2.6798218116164207,16,0.0007253700965330623,True
15.555555555555555,284.037423053492,150,H 54 deg,0,2.6844521451306034,0.03373486260432233,77,H 54 deg,2,2.7008012784154793,19,0.016349133284875972,True
15.555555555555555,284.037423053492,200,H 54 deg,0,2.688241870701313,0.02930569681225963,80,H 54 deg,2,2.709289005824498,14,0.0210471351231849,True
15.555555555555555,284.037423053492,250,H 54 deg,0,2.6894251732599166,0.026354707808909816,84,H 54 deg,2,2.7136965623268714,13,0.024271389066954807,True
15.555555555555555,284.037423053492,300,H 54 deg,0,2.6925537257358947,0.02413549037819506,87,H 54 deg,2,2.7099417050679526,12,0.017387979332057935,True
26.666666666666657,50.0,10,3-wood,10,3.8922803163528443,0.03012273556448803,10,3-wood,18,3.8829611241817474,8,0.00931919217109689,True
26.666666666666657,50.0,20,Driver,20,3.928360939025879,0.026575279054456117,10,Driver,10,3.9573254925864085,7,0.028964553560529627,False
26.666666666666657,50.0,30,Driver,14,3.9420633749528364,0.023333610286542326,11,Driver,20,3.949589800834656,10,0.0075264258818195096,True
26.666666666666657,50.0,50,Driver,20,3.9684000932253323,0.023881276297221192,13,Driver,16,3.9635415077209473,13,0.004858585504385005,True
26.666666666666657,50.0,100,Driver,18,3.9834592482622933,0.018378365766196093,17,Driver,14,3.9804056962331136,15,0.0030535520291796736,True
26.666666666666657,50.0,150,Driver,18,3.985750537169607,0.015487117700420053,19,Driver,16,3.982740730047226,16,0.0030098071223809697,True
26.666666666666657,50.0,200,Driver,18,3.9891236623128257,0.013921277772127386,27,Driver,20,3.991454601287842,17,0.002330938975016128,True
26.666666666666657,50.0,250,Driver,18,3.9927944515062417,0.012729324339968187,23,Driver,16,3.990520781940884,18,0.0022736695653575723,True
26.666666666666657,50.0,300,Driver,18,3.9937914609909058,0.012025683070742416,24,Driver,20,3.9945685863494873,22,0.000777125358581543,True
26.666666666666657,58.668052705684886,10,3-wood,2,3.8658047252231174,0.025891687021978138,9,3-wood,16,3.860301627053155,9,0.005503098169962417,True
26.666666666666657,58.668052705684886,20,3-wood,10,3.899165025124183,0.028982581863306173,13,3-wood,18,3.9041881759961448,12,0.00502315087196159,True
26.666666666666657,58.668052705684886,30,3-wood,10,3.918142393231392,0.0345768532328334,16,3-wood,18,3.9174912611643475,15,0.0006511320670443688,True
26.666666666666657,58.668052705684886,50,3-wood,18,3.9411673294870475,0.032401545869273816,19,3-wood,20,3.9439822137355804,16,0.002814884248532934,True
26.666666666666657,58.668052705684886,100,3-wood,20,3.9576545379779957,0.0247336923545606,27,3-wood,18,3.952318102121353,16,0.005336435856642563,True
26.666666666666657,58.668052705684886,150,3-wood,20,3.965229457424533,0.021516023223173114,31,3-wood,18,3.9608610698154996,21,0.004368387609033242,True
26.666666666666657,58.668052705684886,200,3-wood,20,3.9676194327218193,0.01866987185156315,35,3-wood,18,3.9644105775015697,21,0.003208855220249607,True
26.666666666666657,58.668052705684886,250,3-wood,20,3.9697827665429366,0.016992769952519773,38,3-wood,18,3.968252638975779,24,0.0015301275671575354,True
26.666666666666657,58.668052705684886,300,3-wood,20,3.972034239768982,0.015709287061490045,40,3-wood,18,3.9689747524261474,25,0.003059487342834455,True
26.666666666666657,67.33610541136977,10,Hybrid,2,3.8620293935139975,0.022688984472528123,9,Hybrid,4,3.857363998889923,8,0.004665394624074448,True
26.666666666666657,67.33610541136977,20,Hybrid,6,3.8738561868667603,0.018391542506276254,8,Hybrid,10,3.8791688850947788,7,0.0053126982280184976,True
26.666666666666657,67.33610541136977,30,Hybrid,12,3.9016197323799133,0.033078412387984965,8,Hybrid,10,3.875436578478132,7,0.026183153901781164,True
26.666666666666657,67.33610541136977,50,3-wood,20,3.9300630309365014,0.017964660938814256,11,Hybrid,14,3.926275306277805,9,0.0037877246586965896,True
26.666666666666657,67.33610541136977,100,3-wood,20,3.946135421593984,0.014362767233731748,12,3-wood,18,3.9449572563171387,10,0.0011781652768454443,True
26.666666666666657,67.33610541136977,150,3-wood,18,3.9517635107040405,0.01306521936812797,10,3-wood,20,3.9492387056350706,10,0.002524805068969904,True
26.666666666666657,67.33610541136977,200,3-wood,14,3.9589450542743387,0.012837564390689376,13,3-wood,16,3.9518076181411743,12,0.007137436133164421,True
26.666666666666657,67.33610541136977,250,3-wood,20,3.9596745126387654,0.011103150660091916,17,3-wood,18,3.957771412531535,15,0.0019031001072304932,True
26.666666666666657,67.33610541136977,300,3-wood,20,3.960143340261359,0.010083542173565488,19,3-wood,18,3.960131883621216,18,1.1456640143236996e-05,True
26.666666666666657,76.00415811705466,10,Hybrid,0,3.8416151285171507,0.02104009178176697,10,Hybrid,-2,3.8478326559066773,10,0.006217527389526634,True
26.666666666666657,76.00415811705466,20,Hybrid,8,3.8735237338326196,0.020416765482782158,11,Hybrid,0,3.8668932384914823,9,0.006630495341137355,True
26.666666666666657,76.00415811705466,30,Hybrid,12,3.888333034515381,0.022269845166614833,10,Hybrid,-2,3.873150587081909,8,0.015182447433471857,True
26.666666666666657,76.00415811705466,50,Hybrid,14,3.890338826179504,0.014319684718804593,10,Hybrid,0,3.8883722543716432,10,0.001966571807860973,True
26.666666666666657,76.00415811705466,100,Hybrid,12,3.905158370733261,0.01372265254626561,16,Hybrid,10,3.902378737926483,16,0.002779632806777954,True
26.666666666666657,76.00415811705466,150,Hybrid,12,3.9105474683973522,0.012939853608700149,18,Hybrid,6,3.907963957105364,14,0.002583511291988305,True
26.666666666666657,76.00415811705466,200,Hybrid,12,3.9107137708102955,0.011009081994851084,17,Hybrid,16,3.9160641878843307,16,0.005350417074035274,True
26.666666666666657,76.00415811705466,250,Hybrid,10,3.9142712985768036,0.011382040991875631,17,Hybrid,14,3.9174637953440348,15,0.003192496767231212,True
26.666666666666657,76.00415811705466,300,Hybrid,12,3.916964054107666,0.01024239840847994,19,Hybrid,14,3.9190169384605005,19,0.002052884352834461,True
26.666666666666657,84.67221082273954,10,Hybrid,2,3.866927206516266,0.02864009275181814,8,Hybrid,-4,3.8580085039138794,8,0.008918702602386475,True
26.666666666666657,84.67221082273954,20,Hybrid,-4,3.880396157503128,0.022851771828515863,8,Hybrid,0,3.889761413846697,7,0.009365256343568884,True
26.666666666666657,84.67221082273954,30,Hybrid,2,3.90160780482822,0.020312209599339926,9,Hybrid,4,3.8917120827568903,9,0.009895722071329605,True
26.666666666666657,84.67221082273954,50,Hybrid,4,3.9095508835532446,0.017089236806024786,11,Hybrid,0,3.911629146999783,9,0.0020782634465383865,True
26.666666666666657,84.67221082273954,100,Hybrid,2,3.9212076297173133,0.012941750293450623,13,Hybrid,4,3.9215607426383277,11,0.00035311292101436464,True
26.666666666666657,84.67221082273954,150,Hybrid,2,3.92681262228224,0.01116488246846897,18,Hybrid,4,3.928072214126587,13,0.0012595918443469856,True
26.666666666666657,84.67221082273954,200,Hybrid,4,3.9321557879447937,0.010331231337659778,16,Hybrid,6,3.9278740542275563,14,0.00428173371723739,True
26.666666666666657,84.67221082273954,250,Hybrid,4,3.933059899012248,0.009098735542204636,15,Hybrid,2,3.930853400911604,14,0.0022064981006439943,True
26.666666666666657,84.67221082273954,300,Hybrid,4,3.9337523778279624,0.008330593946171088,18,Hybrid,2,3.933328488293816,17,0.0004238895341464044,True
26.666666666666657,93.34026352842444,10,Driver,-20,3.618801027536392,0.11344984272803682,24,Driver,-18,3.606629000769721,18,0.012172026766671173,True
26.666666666666657,93.34026352842444,20,Driver,-20,3.7029357725574124,0.09606080156293319,31,Driver,-18,3.7033365821838378,25,0.0004008096264254135,True
26.666666666666657,93.34026352842444,30,Driver,-20,3.7146564020830044,0.08831757049528,34,Driver,-18,3.747749655335038,27,0.033093253252033605,True
26.666666666666657,93.34026352842444,50,Driver,-20,3.7580846272982082,0.0732831385709442,39,Driver,-18,3.76912679343388,29,0.01104216613567166,True
26.666666666666657,93.34026352842444,100,Driver,-20,3.797794723510742,0.05398277245142748,40,Driver,-18,3.7956637461980183,30,0.002130977312723825,True
26.666666666666657,93.34026352842444,150,Driver,-20,3.8071230427693514,0.04445033068402064,59,Driver,-18,3.8080885887145994,30,0.0009655459452480031,True
26.666666666666657,93.34026352842444,200,Driver,-20,3.8129336922257036,0.038867024258587256,54,Driver,-18,3.813618801534176,32,0.0006851093084723203,True
26.666666666666657,93.34026352842444,250,Driver,-20,3.815437976519267,0.035049749195591014,60,Driver,-18,3.812447397797196,27,0.002990578722070758,True
26.666666666666657,93.34026352842444,300,Driver,-20,3.815501115361198,0.031956399651974075,61,Driver,-18,3.8201973356049637,29,0.004696220243765481,True
26.666666666666657,102.00831623410932,10,Driver,-16,3.3773754984140396,0.1432290548988831,16,Driver,-18,3.403364028249468,14,0.02598852983542832,True
26.666666666666657,102.00831623410932,20,Driver,-20,3.5012201133527254,0.1013174201858909,19,Driver,-18,3.500220669640435,18,0.0009994437122902156,True
26.666666666666657,102.00831623410932,30,Driver,-18,3.53825509029886,0.08269014685785937,23,Driver,-20,3.5333988666534424,19,0.00485622364541749,True
26.666666666666657,102.00831623410932,50,Driver,-16,3.5686451380069437,0.07748067028641308,26,Driver,-20,3.573313293002901,21,0.0046681549959570745,True
26.666666666666657,102.00831623410932,100,Driver,-20,3.5917345782121024,0.049416391408266515,24,Driver,-18,3.6021029353141785,24,0.010368357102076065,True
26.666666666666657,102.00831623410932,150,Driver,-20,3.601572699016995,0.040677041586373607,27,Driver,-16,3.6029265308380127,25,0.0013538318210177813,True
26.666666666666657,102.00831623410932,200,Driver,-20,3.616157462519984,0.03504836812282053,31,Driver,-16,3.607440786702292,28,0.008716675817691755,True
26.666666666666657,102.00831623410932,250,Driver,-20,3.6191445336197363,0.03153663941805715,33,Driver,-16,3.6130393346150718,27,0.006105199004664552,True
26.666666666666657,102.00831623410932,300,Driver,-20,3.622535806713682,0.028827984877854068,33,Driver,-16,3.61803830464681,30,0.004497502066872272,True
26.666666666666657,110.67636893979422,10,Driver,-6,3.2248992125193277,0.1612345866912222,15,Driver,-12,3.2416675090789795,13,0.01676829655965184,True
26.666666666666657,110.67636893979422,20,Driver,-8,3.303979218006134,0.11416615259511691,16,Driver,-12,3.3290206652421217,13,0.02504144723598767,True
26.666666666666657,110.67636893979422,30,Driver,-8,3.3478299140930177,0.099473546902965,15,Driver,-4,3.3346826296586256,13,0.01314728443439206,True
26.666666666666657,110.67636893979422,50,Driver,-10,3.3750469386577606,0.07200678504036165,16,Driver,-8,3.376253977417946,16,0.0012070387601852417,True
26.666666666666657,110.67636893979422,100,Driver,-14,3.4348348920995537,0.050593389736771195,22,Driver,-8,3.418277549743652,15,0.01655734235590156,True
26.666666666666657,110.67636893979422,150,Driver,-14,3.4469326734542847,0.03864932141110298,20,Driver,-12,3.435558795928955,18,0.01137387752532959,True
26.666666666666657,110.67636893979422,200,Driver,-8,3.4350636420042617,0.03989534927202542,23,Driver,-14,3.460480250810322,19,0.025416608806060115,True
26.666666666666657,110.67636893979422,250,Driver,-8,3.4454903927716343,0.03658942781920186,22,Driver,-10,3.4527103503545127,18,0.007219957582878411,True
26.666666666666657,110.67636893979422,300,Driver,-12,3.4522681534290314,0.029365433830145147,24,Driver,-10,3.458246436986056,22,0.005978283557024788,True
26.666666666666657,119.3444216454791,10,Driver,-10,3.199060570109974,0.15209236656588826,11,Driver,-2,3.20977445082231,11,0.010713880712335921,True
26.666666666666657,119.3444216454791,20,Driver,-8,3.2769797166188557,0.09100016734174217,15,Driver,-6,3.281535165650504,14,0.004555449031648173,True
26.666666666666657,119.3444216454791,30,Driver,-2,3.3178842067718506,0.08035836225169771,17,Driver,-8,3.2825381914774576,15,0.03534601529439296,True
26.666666666666657,119.3444216454791,50,Driver,0,3.3376246558295355,0.06240630942333186,18,Driver,-4,3.3254451592763266,15,0.012179496553208935,True
26.666666666666657,119.3444216454791,100,Driver,-8,3.368772756485712,0.04220809686026345,21,Driver,-6,3.351413816213608,16,0.017358940272104384,True
26.666666666666657,119.3444216454791,150,Driver,-4,3.3811302525656566,0.03480423303612922,21,Driver,-2,3.3746299743652344,17,0.006500278200422205,True
26.666666666666657,119.3444216454791,200,Driver,-4,3.3915862242380777,0.030935036924496884,21,Driver,-6,3.374438110150789,19,0.01714811408728867,True
26.666666666666657,119.3444216454791,250,Driver,-6,3.3879489069399624,0.02700135159641633,23,Driver,-4,3.389468951658769,22,0.0015200447188066235,True
26.666666666666657,119.3444216454791,300,Driver,-6,3.390919427871704,0.024996690769520522,25,Driver,-4,3.39077920005435,21,0.00014022781735389955,True
26.666666666666657,128.01247435116397,10,3-wood,-6,3.229296177625656,0.15793179627378048,8,Driver,-2,3.2669073045253754,8,0.03761112689971924,True
26.666666666666657,128.01247435116397,20,3-wood,-14,3.322916030883789,0.10192252033086588,9,Driver,-2,3.339330275853475,9,0.01641424496968602,True
26.666666666666657,128.01247435116397,30,Driver,-4,3.3411022663116454,0.06502473652397747,10,Driver,2,3.347108781337738,8,0.006006515026092618,True
26.666666666666657,128.01247435116397,50,Driver,2,3.3842423955599465,0.055455264726747895,12,Driver,-4,3.3803380836140025,11,0.0039043119459440945,True
