club,aim_yards,mean_expected_strokes,birdie_rate,bogey_plus_avoidance,double_plus_avoidance,all_strokes
6 Iron,-1,3.1154628828098905,0.6,1.0,1.0,"[3.785968495184097, array(2.59017768), 3.905401836115984, array(2.51169435), array(2.72703852), array(2.70555378), 3.8671905690154746, 3.9219267997463954, 3.752658479479441, array(2.73045437), array(2.68339054), 3.7873770563304583, array(2.61742028), 3.916645272649791, 3.924566302159869, array(2.70617834), array(2.4512454), array(2.64976874), array(2.40920233), array(2.66539852)]"
6 Iron,0,3.2478652860624537,0.5,1.0,1.0,"[3.920493003357626, array(2.51605764), array(2.65628115), array(2.45088359), array(2.66440439), 3.7815616177752855, array(2.50231875), 3.9106011586252074, 3.8644015785238315, 3.9247013137933666, array(2.53874953), 3.9137316486331715, 3.8130000183653014, array(2.66058528), array(2.61608564), array(2.74370498), 3.904019446992578, 3.846254533935395, 3.84292191851466, array(2.88654854)]"
6 Iron,1,3.3316668163217846,0.45,1.0,1.0,"[array(2.55684598), 3.8630008783679592, 3.922939751303865, 3.9186486378881207, 3.9245043033898903, array(2.67104378), 3.9062624945607896, 3.8397201431276944, array(2.6641569), array(2.53404773), 3.9136658431252975, array(2.84390576), array(2.67478034), 3.9242458041779407, 3.921432369158768, array(2.52127354), array(2.66801662), 3.9212181674389583, 3.9047249950036598, array(2.53890228)]"
6 Iron,2,3.348762284272626,0.4,1.0,1.0,"[3.9245112016650014, array(2.61350013), 3.9198077678181424, 3.8221537763219064, array(2.75166389), array(2.55415284), array(2.62651924), 3.911344835414328, array(2.68149096), 3.8916146523198702, 3.724188806526208, array(2.57811948), 3.7395238889882045, 3.6905659064610967, 3.9257579096968893, 3.7607794349980592, array(2.55652018), 3.921225309905051, array(2.62210121), 3.759704252377252]"
6 Iron,3,3.5948263645067255,0.25,1.0,1.0,"[3.866986987985265, 3.9122654304508218, array(2.75985701), 3.9113625941481223, 3.920213979999923, 3.9253121526226886, 3.9022535639732565, array(2.8462822), 3.916025986185777, array(2.61157343), 3.9211895748292327, 3.9250810730349537, 3.9243119207474635, 3.9019996666211583, array(2.75577435), 3.924423227610764, 3.924418505220728, array(2.50502448), 3.6247725498508614, 3.9173986034977957]"
6 Iron,4,3.4643738283402157,0.3,1.0,1.0,"[array(2.65532063), 3.924806269893672, 3.7465755066966, 3.8612199547581705, array(2.49151321), 3.794322710920929, 3.6696918191378143, 3.907764432202612, 3.924615858141633, 3.859028676818213, 3.824668847761545, array(2.4936411), 3.668271073792483, 3.799019971810572, 3.9244206500920407, array(2.48414793), array(2.80539729), 3.9199665857627943, 3.924410274740769, array(2.60867378)]"
6 Iron,5,3.417207294799064,0.35,1.0,1.0,"[3.836574400413686, array(2.67775609), 3.897353991084392, 3.8956260005217356, 3.9051698666267267, 3.913598843675439, array(2.68149256), 3.921068613535704, 3.8236587390022265, array(2.4142819), 3.7943507916617465, array(2.60754334), array(2.68642149), array(2.58365207), 3.9252906919259924, 3.860318612727555, array(2.35633739), 3.9245896341788833, 3.8197816280663535, 3.819279241276049]"
6 Iron,6,3.424806931965197,0.4,1.0,1.0,"[array(2.81774401), array(2.80248141), array(2.89159103), 3.925048019645909, 3.750099108780707, 3.9252790543257063, 3.8503783378562915, 3.8788653834145554, 3.8923446555836554, array(2.79859937), 3.909297083898719, array(2.7593123), 3.8172035932190744, 3.9226406887360588, 3.9160192275033405, array(2.58123074), 3.7452719549923477, 3.9244693419187566, array(2.71207791), array(2.67618543)]"
6 Iron,7,3.370428465789059,0.4,1.0,1.0,"[3.8998374749273714, array(2.64241422), 3.7541258415289698, array(2.65549685), 3.8966541003218116, 3.871474901786544, array(2.6193022), 3.8372353060695237, 3.8776529625904157, array(2.71364907), 3.92507655736396, 3.885974942800951, array(2.43235491), 3.925787543211561, 3.746482298718895, 3.9005638016482505, array(2.73188144), 3.9244318293393308, array(2.56470811), array(2.60346495)]"
6 Iron,8,3.755505493811951,0.1,1.0,1.0,"[3.9162773920494782, 3.8560227176265878, array(2.60988139), 3.9258802972318687, 3.8245827829651344, 3.92498903816165, 3.9188577427277207, 3.8627651137944095, 3.925014029652991, 3.9031304887028746, 3.9244217768890257, 3.8025196720172985, 3.919557680340167, 3.9008861591657045, 3.8940580473345516, 3.8004906142572037, 3.9255513281858403, 3.8320598089557767, array(2.51827155), 3.9248922480980584]"
6 Iron,9,3.400317221642852,0.35,1.0,1.0,"[3.924452605546716, 3.9147311251428865, 3.673760718057985, 3.924590021257046, 3.607968444279492, 3.643102773969617, 3.6455689263902826, array(2.76997041), 3.9158153139856466, 3.92442651626949, array(2.52322089), 3.7605158076451644, array(2.69506874), 3.7716030336312243, 3.9013694433611468, array(2.68358321), 3.9245804032066127, array(2.53985173), array(2.58883102), array(2.67333329)]"
6 Iron,10,3.3944610024344755,0.4,1.0,1.0,"[3.836104375917513, 3.782583900074375, array(2.65835026), array(2.5125853), 3.915878496103337, array(2.62472609), 3.9076599875273983, array(2.70672528), 3.924402390682062, 3.908017694801556, array(2.58847222), 3.7431919103740205, 3.91180284936998, array(2.98908053), array(2.65634884), 3.9147613378796255, 3.924425949378372, array(2.69398495), 3.924418954151049, 3.765698742832326]"
6 Iron,11,3.5212643999533624,0.3,1.0,1.0,"[array(2.7246487), 3.9244897414923177, array(2.69543424), 3.9120742866917406, 3.8288334530175194, 3.9021946665048923, array(2.68107996), 3.7153594370441945, array(2.71880006), 3.9245620240726136, 3.910957275063713, array(2.61691449), 3.9256383117630684, 3.9244112824015294, 3.847438631145916, array(2.68448842), 3.768065874474061, 3.9245092876849434, 3.9246300500499993, 3.870757813147835]"
6 Iron,12,3.165049339347852,0.6,1.0,1.0,"[3.9249913699574392, 3.8272970626569034, array(2.55235568), 3.9228485371499704, array(2.84904357), array(2.78054668), 3.920898942586624, array(2.65222043), 3.893389957506462, array(2.74248982), array(2.62349623), 3.9256055555363556, array(2.65807048), array(2.74789049), array(2.67754352), 3.9235711607671484, array(2.56792268), array(2.59924372), array(2.59778941), 3.9137714882054837]"
6 Iron,13,3.4763342591286737,0.35,1.0,1.0,"[array(2.65156791), array(2.72377301), 3.9244118535169736, array(2.68315592), 3.9176890231219472, array(2.65395163), 3.9246507195018867, 3.9247159829949747, 3.9034487321865776, array(2.68787828), 3.9256020469659165, array(2.75088118), 3.924932404689558, array(2.66682083), 3.7763528209380826, 3.82761160558329, 3.9205361312040057, 3.894073332206598, 3.920171173913994, 3.9244605955506104]"
6 Iron,14,3.472744530080034,0.35,1.0,1.0,"[3.903545442772465, 3.922892957737379, array(2.68157359), array(2.77603819), 3.918563587833921, 3.9255701006909973, 3.796264734059564, array(2.84601108), 3.7200364176999443, 3.923792005102864, array(2.7695496), 3.775994007838003, 3.9196963683918433, array(2.75579348), array(2.67142847), 3.899937605478601, 3.920684607598637, 3.710187414905115, array(2.73272409), 3.8846068602618904]"
6 Iron,15,3.3240833718512497,0.45,1.0,1.0,"[array(2.67344652), 3.914691408426172, 3.7256139921616507, 3.6806065447219987, 3.9251116463956697, array(2.79175543), array(2.83473448), 3.9055684461964475, array(2.77469378), array(2.46009667), array(2.79181564), 3.7421391462143263, 3.9230437476630997, 3.919636736013638, 3.7257600820488985, 3.924462467907373, array(2.50041072), array(2.786178), array(2.75565927), 3.726242712311971]"
6 Iron,16,3.4027109810431484,0.45,1.0,1.0,"[array(2.63797654), array(2.74693668), 3.9220709030847387, 3.9246047194040443, array(2.79909248), array(2.80313498), 3.8747899172081115, 3.8908490072054898, array(2.91873542), 3.784449688412672, 3.9193018567200197, 3.92441150618691, array(2.69827201), 3.9248061699040204, array(2.98718971), 3.9164741099457863, 3.925349209146469, array(2.84462894), array(2.68663468), 3.924511086566304]"
6 Iron,17,3.3408654336656993,0.45,1.0,1.0,"[array(2.73608579), array(2.80258575), 3.9244110286795033, array(2.71675067), 3.9228404111810455, array(2.67865263), 3.915019088344148, 3.924673004944458, array(3.02386869), array(2.68176161), 3.90370370043334, 3.7899455410590774, 3.92293971605851, array(2.96851773), 3.9110981739912787, 3.9152108044751963, 3.731576764251631, array(2.8363413), array(2.83797485), array(2.67335143)]"
6 Iron,18,3.4064092900018794,0.45,1.0,1.0,"[array(2.77428584), 3.9087159490072096, array(2.76545026), 3.897553030662698, 3.8796704944876836, 3.9247748149079276, 3.9134519137458286, array(2.73551682), array(2.89836432), array(2.82624396), 3.911437326320108, 3.8813635017369545, 3.925758704153215, array(2.68845706), 3.924603477945222, array(2.80048424), 3.877287597393495, array(2.70918061), 3.9237893640094614, array(2.96179653)]"
6 Iron,19,3.176231666516255,0.6,1.0,1.0,"[array(2.71063351), array(2.74711731), array(3.05097813), 3.8599120728941525, array(2.81276621), array(2.76374872), 3.8467761120518005, array(2.76026619), array(2.995829), array(2.754702), array(2.68078067), 3.8939244689889576, 3.9251383820674333, 3.9017275289892153, array(2.71792414), 3.924681506413462, array(2.81920237), array(2.75178092), 3.7705367754472743, array(2.83620732)]"
6 Iron,20,3.460822408919784,0.4,1.0,1.0,"[array(2.84517611), 3.857002225122402, 3.891451566286528, array(2.924863), 3.92514159047791, array(2.79173754), 3.9143671899767654, array(2.71657173), 3.924772182179044, array(2.8905686), 3.907236442765508, 3.9245223209092215, 3.914166695219149, 3.7602715603551955, 3.8974132868600684, 3.907118798391092, array(2.95848658), array(2.65955367), 3.8668741981415065, array(2.7391529)]"
7 Iron,-20,2.9590809271748073,0.8,1.0,1.0,"[array(2.7216226), array(2.84084053), array(2.83861857), array(2.80689948), array(2.94775867), array(2.70042264), array(2.71139476), array(2.90989679), array(2.71146342), 3.7457455762995377, array(2.47478602), array(2.84989667), 3.785348875302366, array(2.60507148), array(2.75196318), array(2.6179831), array(2.71101026), 3.9003764875541633, array(2.72694251), 3.8235769309603005]"
7 Iron,-19,2.75276412592732,0.95,1.0,1.0,"[array(2.79748596), array(2.66936378), array(2.70746162), array(2.65642194), array(2.66844495), array(2.67852809), array(2.71966018), array(2.61845982), 3.8068652658595026, array(2.66670978), array(2.63931825), array(2.61057819), array(2.92700832), array(2.54243584), array(2.62721716), array(2.69233002), array(2.87287887), array(2.56939631), array(2.80740485), array(2.77731332)]"
7 Iron,-18,2.927796577291233,0.8,1.0,1.0,"[array(2.60310259), 3.8607572311850187, array(2.93631811), array(2.73732893), array(2.77789944), 3.764693417676409, array(2.62078011), array(2.88902215), array(2.78065433), array(2.71388243), array(2.53795476), array(2.68253636), array(2.80553225), array(2.54977332), array(2.72918742), array(2.6748127), 3.7022546095302866, array(2.67133748), array(2.7023035), 3.8158003966184975]"
7 Iron,-17,2.79556688877908,0.9,1.0,1.0,"[array(2.57927285), array(2.7710674), array(2.57517201), array(2.62069337), array(2.69045999), array(2.64966307), array(2.67068789), array(2.60867772), array(2.72507831), 3.778841506610412, array(2.72555306), array(2.86877269), array(2.74893238), array(2.70849014), array(2.57533667), array(2.5909684), 3.8896519819168542, array(2.79134756), array(2.68967268), array(2.65299808)]"
7 Iron,-16,2.9678439941161505,0.75,1.0,1.0,"[array(2.8532313), array(2.74100184), 3.817840896852694, array(2.70311439), array(2.69834884), 3.8738521420503393, array(2.84589767), array(2.65889186), array(2.60445751), array(2.69747469), 3.9094620605713213, array(2.57844706), 3.912355511407893, array(2.65352142), array(2.35949961), 3.7395671328849547, array(2.68608114), array(2.64841702), array(2.74847531), array(2.62694247)]"
7 Iron,-15,2.9490913432809416,0.75,1.0,1.0,"[array(2.75130834), 3.900470311952066, array(2.62139626), array(2.66321935), array(2.63107726), array(2.71270828), 3.8338234550967005, 3.659049746211168, array(2.71259222), array(2.60162533), array(2.62315016), array(2.57758877), 3.7532923664184876, array(2.66656898), array(2.66626645), 3.893677166148497, array(2.67244678), array(2.68493622), array(2.65955313), array(2.69707629)]"
7 Iron,-14,2.9351242766147503,0.8,1.0,1.0,"[array(2.67904416), array(2.73303615), 3.751650591475799, 3.7540469650091306, 3.753467748432687, array(2.87474667), array(2.60763185), array(2.75517925), array(2.65262642), array(2.62214191), array(2.91306357), array(2.67424378), array(2.91883027), array(2.64114072), array(2.65894644), array(2.81934795), array(2.66686127), array(2.70003438), array(2.69234372), 3.8341017319455513]"
7 Iron,-13,3.103172575685639,0.65,1.0,1.0,"[3.7370827690691932, 3.777429089919366, array(2.91816308), 3.9103117127798797, array(2.60233138), array(2.68716815), array(2.78275713), 3.869137451603353, array(2.66218002), array(2.67804453), array(2.70532482), array(2.64722966), array(2.6429622), array(2.72702787), 3.8301324520373683, array(2.64088926), array(2.90972742), 3.9054039584337708, array(2.5522573), 3.877891263846063]"
7 Iron,-12,3.108834254478716,0.65,1.0,1.0,"[3.9246510403854336, array(2.6279678), 3.877604789418416, array(2.75622147), array(2.70768744), array(2.73748418), 3.9148863807389573, array(2.65706635), array(2.61320316), array(2.6222189), array(2.76502601), array(2.69129838), array(2.81764396), 3.838380532488346, array(2.87796927), 3.8509178672925635, 3.9247489989549873, 3.6214435873613615, array(2.70743956), array(2.64282542)]"
7 Iron,-11,2.950541437511367,0.75,1.0,1.0,"[3.6005665141541403, array(2.82336936), array(2.63206544), array(2.61555854), array(2.5433741), array(2.69614086), 3.856543971885523, array(2.5865603), array(2.69794715), array(2.70864257), array(2.87056421), array(2.65702662), array(2.60291839), array(2.67401663), 3.8277557220236043, 3.828599554170348, array(2.75945533), array(2.74892001), array(2.59214544), 3.6886580318831155]"
7 Iron,-10,3.137120236323732,0.6,1.0,1.0,"[3.7912388097152805, 3.9039591253071118, array(2.77063122), 3.847728768081994, array(2.61208909), 3.6312990645461003, array(2.71585831), 3.737793962558439, array(2.63252611), array(2.6764833), array(2.61960358), array(2.67240624), 3.8839877225549198, 3.9244872225887186, 3.6012055492012287, array(2.69855264), array(2.90839541), array(2.83535214), array(2.74034036), array(2.53846612)]"
7 Iron,-9,3.171995793789742,0.6,1.0,1.0,"[array(2.80120666), 3.714592674869017, array(2.6930021), 3.8359352932201274, array(2.66201989), 3.793458335198517, 3.841282803439226, array(2.722863), array(2.71488364), 3.8890726266408597, array(2.63768396), array(2.64918539), 3.9198639434904323, array(2.76227003), array(2.70165194), array(2.67761757), 3.9244210952910112, array(2.78825867), array(2.78790891), 3.922737343412652]"
7 Iron,-8,3.1392507273641383,0.6,1.0,1.0,"[3.9230043720007903, 3.8420762388012215, 3.5985609358467148, array(2.68560365), 3.9142409140310535, array(2.67430173), array(2.83822632), 3.7682717063347626, 3.9257892921093673, array(2.61647802), array(2.69180548), 3.878797629720939, array(2.70242061), array(2.66423076), array(2.59492073), array(2.72302526), array(2.74125875), array(2.71053846), array(2.57177962), 3.7196840463655967]"
7 Iron,-7,3.2985805292653714,0.45,1.0,1.0,"[3.8270636657970782, 3.800890176111688, 3.8525811534730634, 3.911177694244367, array(2.71606264), array(2.72834298), 3.8284104679358997, array(2.68624813), 3.8129111272984884, 3.7595784029536814, 3.620627565256885, array(2.77711278), array(2.76131317), array(2.64908497), 3.8482268311658223, 3.6579877223615407, array(2.52153535), array(2.62090341), array(2.69814592), 3.893406413541287]"
7 Iron,-6,2.973316205944946,0.75,1.0,1.0,"[3.9255763764077103, array(2.67940396), array(2.82185509), 3.712172608408185, array(2.69806021), array(2.58839193), 3.924476284157226, array(2.57609112), 3.697849977188985, 3.698265896453222, array(2.77419797), array(2.78743204), array(2.73341484), array(2.72311112), array(2.68931617), array(2.61727817), array(2.70347659), array(2.67046282), array(2.74402646), array(2.70146448)]"
7 Iron,-5,3.113471725719194,0.65,1.0,1.0,"[array(2.95104271), 3.833866542051569, array(2.55289139), array(2.82956514), array(2.73600895), array(2.72091839), 3.7352242009381533, array(2.62932506), 3.7590522760086524, 3.8350230722242924, 3.8603790415021906, array(2.67608919), 3.7466319852967738, array(2.74639599), array(2.6977404), array(2.72162052), 3.924510111951645, array(2.96611715), array(2.69943955), array(2.64759285)]"
7 Iron,-4,3.2306792459749687,0.55,1.0,1.0,"[3.9250399496250252, 3.9065862759691927, 3.6442824162143648, 3.756667743023122, 3.917626354893797, array(2.76625487), array(2.67782976), 3.916633565352013, array(2.70769475), array(2.77384273), 3.8633022459187956, array(2.60289334), array(2.78401538), array(2.77511248), array(2.77986114), array(2.70021791), array(2.69609062), 3.8792215366858147, array(2.6364425), 3.9039693495783667]"
7 Iron,-3,3.191387546248133,0.55,1.0,1.0,"[3.7038045215305453, 3.921207218940692, array(2.66481297), array(2.66673338), 3.8199814286931977, array(2.75979237), array(2.58698215), array(2.74678094), array(2.73950565), 3.7257160257042616, 3.9043340788867207, 3.9045913132406116, array(2.63625302), array(2.72864347), 3.748898978599391, 3.8276244290941346, array(2.59649607), array(2.76629373), array(2.60581675), 3.7734824144354477]"
7 Iron,-2,3.45510928192652,0.35,1.0,1.0,"[3.900384590493953, 3.810687058083144, 3.8490232563661353, 3.8199922803830777, 3.9247125514298418, 3.8843521165364647, 3.8850656874988116, 3.9244932303708486, array(2.572079), array(2.62645915), array(2.79447354), 3.9216358144383556, 3.8342765490828072, 3.8992761498263366, 3.7577642659071895, array(2.90206592), 3.9235638414368212, array(2.56080747), array(2.59438362), array(2.71668954)]"
7 Iron,-1,3.466667753242585,0.35,1.0,1.0,"[array(2.68797844), 3.8239805199875105, 3.9027190406441323, array(2.61480805), 3.9245128861275327, 3.923558822851369, 3.848701388506276, 3.9104808404409415, array(2.66749384), array(2.63165208), 3.913929188920676, 3.834874589846439, array(2.70314125), array(2.71393112), 3.9239632472684853, array(2.68862582), 3.8562797153679287, 3.917742319527092, 3.920456699561477, 3.924525189236046]"
7 Iron,0,3.4813648912350947,0.35,1.0,1.0,"[3.889561528632211, array(2.67520361), 3.874261024730474, 3.8973338387780343, 3.9050081699731187, 3.9063280472425492, 3.924588380087732, 3.901774058371432, array(2.75205877), array(2.69593109), 3.8089841481721, array(2.72510704), array(2.65275069), 3.9183969818171924, 3.923389307426576, 3.925633232342371, array(2.75152106), 3.884435709828958, 3.923351923949864, array(2.69167921)]"
7 Iron,1,3.52145208083731,0.3,1.0,1.0,"[3.882706174458831, 3.859508154625256, 3.924757014547555, 3.8454589308272973, array(2.73478598), 3.925509667210579, array(2.69708964), 3.8289818211722877, 3.818999397522008, array(2.68771236), 3.9210396508749628, array(2.72979688), 3.66157101947353, 3.8700672645592147, 3.9251620518931087, array(2.73463852), 3.924450597425949, 3.84673450241476, array(2.74729447), 3.8627775266130837]"
7 Iron,2,3.404924693225175,0.4,1.0,1.0,"[3.8295157858948072, array(2.74946506), 3.9235092916127114, array(2.62705423), 3.8995669991130346, 3.903347110684705, array(2.709718), array(2.74379355), 3.8369771815521334, 3.92455052110248, 3.924440291148718, 3.8571639255026766, array(2.62750215), array(2.72066042), 3.7244783582641627, 3.77096510050527, array(2.79119129), 3.8266289170634127, 3.925268085512183, array(2.7826976)]"
7 Iron,3,3.513187331523625,0.3,1.0,1.0,"[3.923100264911475, array(2.70020299), 3.9252968718475048, 3.8995709899702304, 3.9162234658207717, array(2.70644913), array(2.65692831), 3.917521236272139, array(2.73956064), 3.9200451174476005, 3.6834607854901913, 3.9244155309065563, 3.8318883574717355, 3.9245693523362593, 3.788810479462551, array(2.72987897), array(2.65961277), 3.8839984081671903, 3.7650617695917212, 3.76715118877085]"
7 Iron,4,3.306635921277768,0.5,1.0,1.0,"[array(2.65584085), 3.920746324918573, 3.9257960977058564, 3.899813221682163, 3.9244626170594312, array(2.78654855), array(2.76108637), array(2.80143337), array(2.68630949), 3.916072549808166, array(2.62019758), array(2.78144581), 3.818363737311992, 3.9206167867812467, 3.9244126580273746, 3.921736764861565, array(2.75879524), array(2.56454274), array(2.61985768), 3.9246399974033426]"
7 Iron,5,3.427126144646793,0.4,1.0,1.0,"[array(2.78316314), 3.9186250583106403, 3.917508659654499, 3.9245453062888487, 3.916347460557441, array(2.80654678), array(2.71713056), 3.907209232393893, 3.900335491947863, 3.836376924364617, 3.9256158349027377, 3.910759362919432, array(2.76762596), 3.8610457864846457, array(2.65271046), 3.919020895507868, 3.9244196898536945, array(2.72393213), array(2.60688031), array(2.62272384)]"
7 Iron,6,3.318562351548684,0.5,1.0,1.0,"[array(2.75006346), 3.8944889167746304, 3.902431991659339, array(2.75583063), array(2.82981955), array(2.73843979), array(2.65957606), 3.9244297756669897, array(2.6921155), 3.9174994958189466, array(2.73907637), array(2.63944), 3.924449960383967, 3.924410115975758, 3.924595862899025, 3.9163426805870807, array(2.73397587), 3.917283402503522, array(2.68194275), 3.905034854634657]"
7 Iron,7,3.5576840123829827,0.3,1.0,1.0,"[3.7183524561735872, array(2.77825107), 3.9006295780569307, 3.9244133310175537, array(2.72372079), 3.9046920862245535, array(2.78267763), 3.920622232297577, array(2.72703884), 3.925417727703656, 3.913819841962964, 3.9018151124860436, 3.8697746094976986, array(2.92251441), 3.91951771870636, 3.8947000461525576, 3.8265214138983863, 3.9246254381092944, 3.864343011082973, array(2.81023291)]"
7 Iron,8,3.5380668785307776,0.3,1.0,1.0,"[3.918455099439959, array(2.73076626), array(2.74308339), array(2.86416098), 3.828898791282308, 3.925642719746274, 3.7030356132313353, 3.8440912919381613, 3.9087140086027174, array(2.73046623), 3.9064708565572084, 3.899420607281526, array(2.65288995), 3.8935022343389143, 3.9237325960663965, 3.8599121534935206, 3.9042189277635617, 3.9244135139620653, array(2.72716131), 3.8723010324347764]"
7 Iron,9,3.6118420989935536,0.25,1.0,1.0,"[array(2.78361982), 3.916705153066112, 3.902699349897213, 3.924564750475607, array(2.74072703), 3.913899779205656, 3.8851270442806785, 3.7116167215494467, array(2.76537104), 3.925805780689862, 3.9002129753044192, 3.9206920058092827, 3.8654795779286464, 3.92266278046579, 3.882195910846067, array(2.863916), array(2.74992336), 3.905923386447128, 3.9220114368121126, 3.833688082013]"
7 Iron,10,3.5539607297673563,0.3,1.0,1.0,"[array(2.87681776), 3.9246624808292867, 3.9051851036461405, 3.9246112815000562, 3.922819653874024, 3.91605843461661, 3.924538112599204, 3.646261431782185, array(2.69061547), 3.9246768496099698, 3.748823795326323, array(2.7767881), 3.915924838876456, 3.924617416508565, array(2.72928582), 3.925084372561198, array(2.76672078), 3.8137312667158985, array(2.9022605), 3.919731131927723]"
7 Iron,11,3.6300926626835057,0.25,1.0,1.0,"[3.9245526702949323, array(2.73659492), 3.92144252426954, 3.9234392658108392, array(2.86846586), 3.9178334439892857, 3.920623220550257, 3.9231071570042486, 3.902383460590361, 3.921038355098528, array(2.69310906), 3.9232066280156808, 3.9244552619682054, array(2.91164856), 3.919136408914395, array(2.69678293), 3.800578926717165, 3.9245140349657466, 3.924520074460029, 3.924420501003185]"
7 Iron,12,3.497605784796587,0.35,1.0,1.0,"[3.9103988649139705, 3.918131271336399, array(2.76025099), array(2.762566), array(2.71311628), array(2.66444041), 3.9168208421833968, array(2.90572021), 3.8443154292582626, 3.8218257393793236, 3.92004603042045, 3.9244317904711403, 3.925855274616991, 3.9236849171933113, array(2.72745333), 3.8901005690395545, 3.9132041477735355, 3.8058042254733935, 3.9135571879678226, array(2.79039218)]"
7 Iron,13,3.5874432336295863,0.25,1.0,1.0,"[3.8203269679979175, 3.925260014650125, array(2.77788791), 3.9257534796522666, 3.8651179931692856, 3.905549248883849, array(2.96139854), 3.9052634645404685, 3.7768408378419793, array(2.76021723), 3.818754900646768, 3.921905666026044, 3.9248206360747417, 3.692485797365165, 3.925260161223395, array(2.81096047), array(2.59201949), 3.7959727220171655, 3.92264424073745, 3.7204248862393645]"
7 Iron,14,3.5236238537416256,0.35,1.0,1.0,"[3.920880350958672, array(2.81558234), array(2.97657575), array(2.93592782), 3.9248383898322903, array(2.78099671), 3.924577416740643, 3.919420573877063, 3.9219624541073785, 3.9223611012771027, 3.728088452443343, array(2.751248), 3.829057132412398, array(2.80121489), 3.7922134213262257, array(2.85198273), 3.9200916639610117, 3.924414692642966, 3.924731630136459, 3.906311564416936]"
7 Iron,15,3.5247906054849936,0.35,1.0,1.0,"[array(2.78015662), 3.924410888000031, array(2.91181071), array(2.90574031), array(2.79601035), 3.9161044636154343, 3.92441158815917, 3.8641474591620364, 3.680676959594833, 3.863060145617407, 3.8905916660197004, array(2.73229326), 3.9162544101494348, 3.9195652740903526, array(2.97454991), 3.9191561642604213, 3.9068692220977934, 3.9109225401472645, array(2.86753897), 3.891541211012727]"
7 Iron,16,3.729598519870435,0.15,1.0,1.0,"[3.918795268568781, array(2.92041916), 3.9162007855047793, 3.921231183097582, 3.8732638078928554, 3.9202434338366783, 3.7592921918365607, 3.925055490881279, 3.9214870671595636, 3.903722279931659, 3.9199040239295857, 3.9200430719442383, 3.9210767455333704, 3.7027440449617472, 3.9207610713457304, array(2.7129019), 3.9045305884395964, 3.9073743240586425, 3.924412540694935, array(2.77851141)]"
7 Iron,17,3.5207740874891114,0.35,1.0,1.0,"[3.9239105548779367, array(2.79792522), array(2.85054998), 3.9161600909518346, array(2.78865419), 3.9244584571714176, 3.917039572812768, 3.91995024064778, 3.9244360413881227, 3.9244487587179027, 3.850202828767933, array(2.81734522), array(2.91382213), 3.613347721097211, 3.924809767232276, array(2.97577654), 3.916171483040129, array(2.71661967), 3.8845378920808886, 3.9153153783229575]"
7 Iron,18,3.4184141070435365,0.45,1.0,1.0,"[3.9181967893261467, 3.9227153195664646, array(2.77416465), array(2.74596273), array(2.85339031), 3.833553320363211, array(2.86819184), array(2.77862993), 3.916265634348699, 3.9244106938761862, 3.7981425769908466, array(2.82153004), 3.924448743104777, array(2.98994865), 3.8790979820363294, array(2.88381668), array(2.83706228), 3.921603990129078, 3.8526752571208864, 3.924474727625058]"
7 Iron,19,3.538067574503154,0.35,1.0,1.0,"[array(2.71939389), 3.91806355314608, array(2.84280156), 3.9160626238543013, 3.904087926561874, 3.918220293462204, 3.8510408219548298, 3.9201475614322168, 3.925744145003589, 3.9224692839680775, array(2.82245348), 3.9244095933100227, array(2.81850773), array(2.71693133), 3.9160681725280724, 3.9089777003962785, 3.9251048427804935, array(2.98438793), 3.9245050473812584, array(2.98197399)]"
7 Iron,20,3.6384194650972432,0.25,1.0,1.0,"[3.914643095329949, 3.9104608073164693, array(2.79569149), 3.9246439627728043, 3.91806104734053, 3.918662049839381, 3.924633717815931, 3.9133854218249655, array(2.80345303), array(2.79493662), array(2.91598821), 3.9166172800364514, 3.925534853360268, 3.9199426149990266, 3.924453295345056, 3.925307877303894, 3.9095799665577546, array(2.82164962), 3.8455687074155387, 3.8451756333117726]"
8 Iron,-20,2.9783375869881077,0.7,1.0,1.0,"[array(2.86164787), array(2.82363077), array(3.03761362), array(2.84161667), array(2.80061606), 3.8287426548063377, array(2.76520752), array(2.77559164), 3.71041413991951, array(2.78631391), array(2.99431322), array(2.88877566), array(2.95816839), array(3.1226516), array(3.17756611), array(2.81978058), array(2.77051782), array(2.71427576), array(2.77050627), array(3.11880147)]"
8 Iron,-19,2.8347641775018166,0.9,1.0,1.0,"[array(2.74844649), array(2.76598961), array(2.80339595), array(2.94561446), array(2.72770748), array(2.90859232), array(2.83364975), array(2.72308326), array(2.77729982), array(2.75755592), array(2.79887871), array(3.01060108), array(2.80073638), array(2.9021574), array(2.94824771), array(2.71562136), array(2.77078414), array(3.08785569), array(2.76065568), array(2.90841033)]"
8 Iron,-18,2.8439018167149297,0.8,1.0,1.0,"[array(3.09368683), array(3.00809322), array(3.0231344), array(2.71601573), array(2.75571038), array(2.81214764), array(2.74789871), array(2.9751733), array(2.7370023), array(2.64851412), array(3.15420587), array(2.78194733), array(2.6870017), array(2.88315024), array(2.98334995), array(2.63061335), array(2.81857722), array(2.64140146), array(2.79236296), array(2.98804962)]"
